playerID,awardID,yearID:int,lgID,tie,notes 
"jacksjo01","Baseball Magazine All-Star",1919,"AL","0","OF"
"ruthba01","Baseball Magazine All-Star",1919,"AL","0","OF"
"johnswa01","Baseball Magazine All-Star",1919,"AL","0","P1"
"cicoted01","Baseball Magazine All-Star",1919,"AL","0","P2"
"peckiro01","Baseball Magazine All-Star",1919,"AL","0","SS"
"sislege01","Baseball Magazine All-Star",1919,"ML","0","1B"
"collied01","Baseball Magazine All-Star",1919,"ML","0","2B"
"grohhe01","Baseball Magazine All-Star",1919,"ML","0","3B"
"oneilst01","Baseball Magazine All-Star",1919,"ML","0","C"
"cobbty01","Baseball Magazine All-Star",1919,"ML","0","OF"
"roushed01","Baseball Magazine All-Star",1919,"ML","0","OF"
"ruthba01","Baseball Magazine All-Star",1919,"ML","0","OF"
"johnswa01","Baseball Magazine All-Star",1919,"ML","0","P1"
"vaughhi01","Baseball Magazine All-Star",1919,"ML","0","P2"
"peckiro01","Baseball Magazine All-Star",1919,"ML","0","SS"
"daubeja01","Baseball Magazine All-Star",1919,"NL","0","1B"
"stockmi01","Baseball Magazine All-Star",1919,"NL","0","2B"
"grohhe01","Baseball Magazine All-Star",1919,"NL","0","3B"
"wingoiv01","Baseball Magazine All-Star",1919,"NL","0","C"
"burnsge01","Baseball Magazine All-Star",1919,"NL","0","OF"
"myershy01","Baseball Magazine All-Star",1919,"NL","0","OF"
"roushed01","Baseball Magazine All-Star",1919,"NL","0","OF"
"vaughhi01","Baseball Magazine All-Star",1919,"NL","0","P1"
"barneje01","Baseball Magazine All-Star",1919,"NL","0","P2"
"hornsro01","Baseball Magazine All-Star",1919,"NL","0","SS"
"sislege01","Baseball Magazine All-Star",1920,"AL","0","1B"
"collied01","Baseball Magazine All-Star",1920,"AL","0","2B"
"gardnla01","Baseball Magazine All-Star",1920,"AL","0","3B"
"oneilst01","Baseball Magazine All-Star",1920,"AL","0","C"
"ricesa01","Baseball Magazine All-Star",1920,"AL","0","OF"
"ruthba01","Baseball Magazine All-Star",1920,"AL","0","OF"
"speaktr01","Baseball Magazine All-Star",1920,"AL","0","OF"
"bagbyji01","Baseball Magazine All-Star",1920,"AL","0","P1"
"covelst01","Baseball Magazine All-Star",1920,"AL","0","P2"
"shockur01","Baseball Magazine All-Star",1920,"AL","0","P3"
"scottev01","Baseball Magazine All-Star",1920,"AL","0","SS"
"sislege01","Baseball Magazine All-Star",1920,"ML","0","1B"
"collied01","Baseball Magazine All-Star",1920,"ML","0","2B"
"grohhe01","Baseball Magazine All-Star",1920,"ML","0","3B"
"oneilst01","Baseball Magazine All-Star",1920,"ML","0","C"
"roushed01","Baseball Magazine All-Star",1920,"ML","0","OF"
"ruthba01","Baseball Magazine All-Star",1920,"ML","0","OF"
"speaktr01","Baseball Magazine All-Star",1920,"ML","0","OF"
"alexape01","Baseball Magazine All-Star",1920,"ML","0","P1"
"bagbyji01","Baseball Magazine All-Star",1920,"ML","0","P2"
"grimebu01","Baseball Magazine All-Star",1920,"ML","0","P3"
"maranra01","Baseball Magazine All-Star",1920,"ML","0","SS"
"daubeja01","Baseball Magazine All-Star",1920,"NL","0","1B"
"hornsro01","Baseball Magazine All-Star",1920,"NL","0","2B"
"grohhe01","Baseball Magazine All-Star",1920,"NL","0","3B"
"schmiwa01","Baseball Magazine All-Star",1920,"NL","0","C"
"roushed01","Baseball Magazine All-Star",1920,"NL","0","OF"
"wheatza01","Baseball Magazine All-Star",1920,"NL","0","OF"
"youngro01","Baseball Magazine All-Star",1920,"NL","0","OF"
"alexape01","Baseball Magazine All-Star",1920,"NL","0","P1"
"grimebu01","Baseball Magazine All-Star",1920,"NL","0","P2"
"coopewi01","Baseball Magazine All-Star",1920,"NL","0","P3"
"maranra01","Baseball Magazine All-Star",1920,"NL","0","SS"
"alexape01","Pitching Triple Crown",1920,"NL","0","0"
"sislege01","Baseball Magazine All-Star",1921,"AL","0","1B"
"collied01","Baseball Magazine All-Star",1921,"AL","0","2B"
"gardnla01","Baseball Magazine All-Star",1921,"AL","0","3B"
"oneilst01","Baseball Magazine All-Star",1921,"AL","0","C"
"cobbty01","Baseball Magazine All-Star",1921,"AL","0","OF"
"ruthba01","Baseball Magazine All-Star",1921,"AL","0","OF"
"speaktr01","Baseball Magazine All-Star",1921,"AL","0","OF"
"faberre01","Baseball Magazine All-Star",1921,"AL","0","P1"
"maysca01","Baseball Magazine All-Star",1921,"AL","0","P2"
"shockur01","Baseball Magazine All-Star",1921,"AL","0","P3"
"peckiro01","Baseball Magazine All-Star",1921,"AL","0","SS"
"sislege01","Baseball Magazine All-Star",1921,"ML","0","1B"
"hornsro01","Baseball Magazine All-Star",1921,"ML","0","2B"
"friscfr01","Baseball Magazine All-Star",1921,"ML","0","3B"
"oneilst01","Baseball Magazine All-Star",1921,"ML","0","C"
"cobbty01","Baseball Magazine All-Star",1921,"ML","0","OF"
"ruthba01","Baseball Magazine All-Star",1921,"ML","0","OF"
"speaktr01","Baseball Magazine All-Star",1921,"ML","0","OF"
"grimebu01","Baseball Magazine All-Star",1921,"ML","0","P1"
"faberre01","Baseball Magazine All-Star",1921,"ML","0","P2"
"maysca01","Baseball Magazine All-Star",1921,"ML","0","P3"
"bancrda01","Baseball Magazine All-Star",1921,"ML","0","SS"
"kellyge01","Baseball Magazine All-Star",1921,"NL","0","1B"
"hornsro01","Baseball Magazine All-Star",1921,"NL","0","2B"
"friscfr01","Baseball Magazine All-Star",1921,"NL","0","3B"
"schmiwa01","Baseball Magazine All-Star",1921,"NL","0","C"
"bigbeca01","Baseball Magazine All-Star",1921,"NL","0","OF"
"roushed01","Baseball Magazine All-Star",1921,"NL","0","OF"
"youngro01","Baseball Magazine All-Star",1921,"NL","0","OF"
"grimebu01","Baseball Magazine All-Star",1921,"NL","0","P1"
"nehfar01","Baseball Magazine All-Star",1921,"NL","0","P2"
"coopewi01","Baseball Magazine All-Star",1921,"NL","0","P3"
"bancrda01","Baseball Magazine All-Star",1921,"NL","0","SS"
"sislege01","Baseball Magazine All-Star",1922,"AL","0","1B"
"collied01","Baseball Magazine All-Star",1922,"AL","0","2B"
"duganjo01","Baseball Magazine All-Star",1922,"AL","0","3B"
"oneilst01","Baseball Magazine All-Star",1922,"AL","0","C"
"cobbty01","Baseball Magazine All-Star",1922,"AL","0","OF"
"speaktr01","Baseball Magazine All-Star",1922,"AL","0","OF"
"willicy01","Baseball Magazine All-Star",1922,"AL","0","OF"
"bushjo01","Baseball Magazine All-Star",1922,"AL","0","P1"
"shockur01","Baseball Magazine All-Star",1922,"AL","0","P2"
"rommeed01","Baseball Magazine All-Star",1922,"AL","0","P3"
"scottev01","Baseball Magazine All-Star",1922,"AL","0","SS"
"sislege01","Baseball Magazine All-Star",1922,"ML","0","1B"
"hornsro01","Baseball Magazine All-Star",1922,"ML","0","2B"
"duganjo01","Baseball Magazine All-Star",1922,"ML","0","3B"
"oneilst01","Baseball Magazine All-Star",1922,"ML","0","C"
"careyma01","Baseball Magazine All-Star",1922,"ML","0","OF"
"cobbty01","Baseball Magazine All-Star",1922,"ML","0","OF"
"speaktr01","Baseball Magazine All-Star",1922,"ML","0","OF"
"bushjo01","Baseball Magazine All-Star",1922,"ML","0","P1"
"rixeyep01","Baseball Magazine All-Star",1922,"ML","0","P2"
"rommeed01","Baseball Magazine All-Star",1922,"ML","0","P3"
"holloch01","Baseball Magazine All-Star",1922,"ML","0","SS"
"kellyge01","Baseball Magazine All-Star",1922,"NL","0","1B"
"hornsro01","Baseball Magazine All-Star",1922,"NL","0","2B"
"stockmi01","Baseball Magazine All-Star",1922,"NL","0","3B"
"snydefr01","Baseball Magazine All-Star",1922,"NL","0","C"
"bigbeca01","Baseball Magazine All-Star",1922,"NL","0","OF"
"careyma01","Baseball Magazine All-Star",1922,"NL","0","OF"
"youngro01","Baseball Magazine All-Star",1922,"NL","0","OF"
"coopewi01","Baseball Magazine All-Star",1922,"NL","0","P1"
"rixeyep01","Baseball Magazine All-Star",1922,"NL","0","P2"
"ruethdu01","Baseball Magazine All-Star",1922,"NL","0","P3"
"holloch01","Baseball Magazine All-Star",1922,"NL","0","SS"
"sislege01","Most Valuable Player",1922,"AL","0","0"
"hornsro01","Triple Crown",1922,"NL","0","0"
"pippwa01","Baseball Magazine All-Star",1923,"AL","0","1B"
"collied01","Baseball Magazine All-Star",1923,"AL","0","2B"
"duganjo01","Baseball Magazine All-Star",1923,"AL","0","3B"
"perkicy01","Baseball Magazine All-Star",1923,"AL","0","C"
"heilmha01","Baseball Magazine All-Star",1923,"AL","0","OF"
"ruthba01","Baseball Magazine All-Star",1923,"AL","0","OF"
"speaktr01","Baseball Magazine All-Star",1923,"AL","0","OF"
"uhlege01","Baseball Magazine All-Star",1923,"AL","0","P1"
"shockur01","Baseball Magazine All-Star",1923,"AL","0","P2"
"ehmkeho01","Baseball Magazine All-Star",1923,"AL","0","P3"
"johnswa01","Baseball Magazine All-Star",1923,"AL","0","P4"
"seweljo01","Baseball Magazine All-Star",1923,"AL","0","SS"
"grimmch01","Baseball Magazine All-Star",1923,"ML","0","1B"
"collied01","Baseball Magazine All-Star",1923,"ML","0","2B"
"friscfr01","Baseball Magazine All-Star",1923,"ML","0","3B"
"ofarrbo01","Baseball Magazine All-Star",1923,"ML","0","C"
"roushed01","Baseball Magazine All-Star",1923,"ML","0","OF"
"ruthba01","Baseball Magazine All-Star",1923,"ML","0","OF"
"speaktr01","Baseball Magazine All-Star",1923,"ML","0","OF"
"uhlege01","Baseball Magazine All-Star",1923,"ML","0","P1"
"luquedo01","Baseball Magazine All-Star",1923,"ML","0","P2"
"alexape01","Baseball Magazine All-Star",1923,"ML","0","P3"
"johnswa01","Baseball Magazine All-Star",1923,"ML","0","P4"
"bancrda01","Baseball Magazine All-Star",1923,"ML","0","SS"
"grimmch01","Baseball Magazine All-Star",1923,"NL","0","1B"
"hornsro01","Baseball Magazine All-Star",1923,"NL","0","2B"
"friscfr01","Baseball Magazine All-Star",1923,"NL","0","3B"
"ofarrbo01","Baseball Magazine All-Star",1923,"NL","0","C"
"roushed01","Baseball Magazine All-Star",1923,"NL","0","OF"
"wheatza01","Baseball Magazine All-Star",1923,"NL","0","OF"
"youngro01","Baseball Magazine All-Star",1923,"NL","0","OF"
"luquedo01","Baseball Magazine All-Star",1923,"NL","0","P1"
"morrijo04","Baseball Magazine All-Star",1923,"NL","0","P2"
"alexape01","Baseball Magazine All-Star",1923,"NL","0","P3"
"vanceda01","Baseball Magazine All-Star",1923,"NL","0","P4"
"bancrda01","Baseball Magazine All-Star",1923,"NL","0","SS"
"ruthba01","Most Valuable Player",1923,"AL","0","0"
"judgejo01","Baseball Magazine All-Star",1924,"AL","0","1B"
"collied01","Baseball Magazine All-Star",1924,"AL","0","2B"
"duganjo01","Baseball Magazine All-Star",1924,"AL","0","3B"
"bassljo01","Baseball Magazine All-Star",1924,"AL","0","C"
"cobbty01","Baseball Magazine All-Star",1924,"AL","0","CF"
"jamiech01","Baseball Magazine All-Star",1924,"AL","0","LF"
"johnswa01","Baseball Magazine All-Star",1924,"AL","0","P1"
"thurssl01","Baseball Magazine All-Star",1924,"AL","0","P2"
"pennohe01","Baseball Magazine All-Star",1924,"AL","0","P3"
"ruthba01","Baseball Magazine All-Star",1924,"AL","0","RF"
"seweljo01","Baseball Magazine All-Star",1924,"AL","0","SS"
"kellyge01","Baseball Magazine All-Star",1924,"ML","0","1B"
"hornsro01","Baseball Magazine All-Star",1924,"ML","0","2B"
"duganjo01","Baseball Magazine All-Star",1924,"ML","0","3B"
"bassljo01","Baseball Magazine All-Star",1924,"ML","0","C"
"roushed01","Baseball Magazine All-Star",1924,"ML","0","CF"
"wheatza01","Baseball Magazine All-Star",1924,"ML","0","LF"
"vanceda01","Baseball Magazine All-Star",1924,"ML","0","P1"
"johnswa01","Baseball Magazine All-Star",1924,"ML","0","P2"
"grimebu01","Baseball Magazine All-Star",1924,"ML","0","P3"
"ruthba01","Baseball Magazine All-Star",1924,"ML","0","RF"
"jackstr01","Baseball Magazine All-Star",1924,"ML","0","SS"
"kellyge01","Baseball Magazine All-Star",1924,"NL","0","1B"
"hornsro01","Baseball Magazine All-Star",1924,"NL","0","2B"
"traynpi01","Baseball Magazine All-Star",1924,"NL","0","3B"
"hartnga01","Baseball Magazine All-Star",1924,"NL","0","C"
"roushed01","Baseball Magazine All-Star",1924,"NL","0","CF"
"wheatza01","Baseball Magazine All-Star",1924,"NL","0","LF"
"vanceda01","Baseball Magazine All-Star",1924,"NL","0","P1"
"grimebu01","Baseball Magazine All-Star",1924,"NL","0","P2"
"coopewi01","Baseball Magazine All-Star",1924,"NL","0","P3"
"youngro01","Baseball Magazine All-Star",1924,"NL","0","RF"
"jackstr01","Baseball Magazine All-Star",1924,"NL","0","SS"
"johnswa01","Most Valuable Player",1924,"AL","0","0"
"vanceda01","Most Valuable Player",1924,"NL","0","0"
"johnswa01","Pitching Triple Crown",1924,"AL","0","0"
"vanceda01","Pitching Triple Crown",1924,"NL","0","0"
"sislege01","Baseball Magazine All-Star",1925,"AL","0","1B"
"collied01","Baseball Magazine All-Star",1925,"AL","0","2B"
"bluegos01","Baseball Magazine All-Star",1925,"AL","0","3B"
"ruelmu01","Baseball Magazine All-Star",1925,"AL","0","C1"
"cochrmi01","Baseball Magazine All-Star",1925,"AL","0","C2"
"simmoal01","Baseball Magazine All-Star",1925,"AL","0","CF"
"gosligo01","Baseball Magazine All-Star",1925,"AL","0","LF"
"johnswa01","Baseball Magazine All-Star",1925,"AL","0","P1"
"lyonste01","Baseball Magazine All-Star",1925,"AL","0","P2"
"covelst01","Baseball Magazine All-Star",1925,"AL","0","P3"
"pennohe01","Baseball Magazine All-Star",1925,"AL","0","P4"
"heilmha01","Baseball Magazine All-Star",1925,"AL","0","RF"
"seweljo01","Baseball Magazine All-Star",1925,"AL","0","SS"
"sislege01","Baseball Magazine All-Star",1925,"ML","0","1B"
"hornsro01","Baseball Magazine All-Star",1925,"ML","0","2B"
"traynpi01","Baseball Magazine All-Star",1925,"ML","0","3B"
"ruelmu01","Baseball Magazine All-Star",1925,"ML","0","C1"
"cochrmi01","Baseball Magazine All-Star",1925,"ML","0","C2"
"simmoal01","Baseball Magazine All-Star",1925,"ML","0","CF"
"wheatza01","Baseball Magazine All-Star",1925,"ML","0","LF"
"johnswa01","Baseball Magazine All-Star",1925,"ML","0","P1"
"vanceda01","Baseball Magazine All-Star",1925,"ML","0","P2"
"covelst01","Baseball Magazine All-Star",1925,"ML","0","P3"
"rixeyep01","Baseball Magazine All-Star",1925,"ML","0","P4"
"cuyleki01","Baseball Magazine All-Star",1925,"ML","0","RF"
"wrighgl01","Baseball Magazine All-Star",1925,"ML","0","SS"
"bottoji01","Baseball Magazine All-Star",1925,"NL","0","1B"
"hornsro01","Baseball Magazine All-Star",1925,"NL","0","2B"
"traynpi01","Baseball Magazine All-Star",1925,"NL","0","3B"
"hartnga01","Baseball Magazine All-Star",1925,"NL","0","C1"
"smithea02","Baseball Magazine All-Star",1925,"NL","0","C2"
"careyma01","Baseball Magazine All-Star",1925,"NL","0","CF"
"wheatza01","Baseball Magazine All-Star",1925,"NL","0","LF"
"vanceda01","Baseball Magazine All-Star",1925,"NL","0","P1"
"alexape01","Baseball Magazine All-Star",1925,"NL","0","P2"
"donohpe01","Baseball Magazine All-Star",1925,"NL","0","P3"
"rixeyep01","Baseball Magazine All-Star",1925,"NL","0","P4"
"cuyleki01","Baseball Magazine All-Star",1925,"NL","0","RF"
"wrighgl01","Baseball Magazine All-Star",1925,"NL","0","SS"
"peckiro01","Most Valuable Player",1925,"AL","0","0"
"hornsro01","Most Valuable Player",1925,"NL","0","0"
"hornsro01","Triple Crown",1925,"NL","0","0"
"bottoji01","TSN All-Star",1925,"ML","0","1B"
"hornsro01","TSN All-Star",1925,"ML","0","2B"
"traynpi01","TSN All-Star",1925,"ML","0","3B"
"cochrmi01","TSN All-Star",1925,"ML","0","C"
"careyma01","TSN All-Star",1925,"ML","0","OF"
"cuyleki01","TSN All-Star",1925,"ML","0","OF"
"gosligo01","TSN All-Star",1925,"ML","0","OF"
"johnswa01","TSN All-Star",1925,"ML","0","P"
"rommeed01","TSN All-Star",1925,"ML","0","P"
"vanceda01","TSN All-Star",1925,"ML","0","P"
"wrighgl01","TSN All-Star",1925,"ML","0","SS"
"burnsge02","Baseball Magazine All-Star",1926,"AL","0","1B"
"collied01","Baseball Magazine All-Star",1926,"AL","0","2B"
"kammwi01","Baseball Magazine All-Star",1926,"AL","0","3B"
"ruelmu01","Baseball Magazine All-Star",1926,"AL","0","C"
"manushe01","Baseball Magazine All-Star",1926,"AL","0","OF"
"mostijo01","Baseball Magazine All-Star",1926,"AL","0","OF"
"ruthba01","Baseball Magazine All-Star",1926,"AL","0","OF"
"uhlege01","Baseball Magazine All-Star",1926,"AL","0","P1"
"pennohe01","Baseball Magazine All-Star",1926,"AL","0","P2"
"lyonste01","Baseball Magazine All-Star",1926,"AL","0","P3"
"grovele01","Baseball Magazine All-Star",1926,"AL","0","P4"
"seweljo01","Baseball Magazine All-Star",1926,"AL","0","SS"
"burnsge02","Baseball Magazine All-Star",1926,"ML","0","1B"
"hornsro01","Baseball Magazine All-Star",1926,"ML","0","2B"
"traynpi01","Baseball Magazine All-Star",1926,"ML","0","3B"
"smithea02","Baseball Magazine All-Star",1926,"ML","0","C"
"cuyleki01","Baseball Magazine All-Star",1926,"ML","0","OF"
"mostijo01","Baseball Magazine All-Star",1926,"ML","0","OF"
"ruthba01","Baseball Magazine All-Star",1926,"ML","0","OF"
"uhlege01","Baseball Magazine All-Star",1926,"ML","0","P1"
"kremera01","Baseball Magazine All-Star",1926,"ML","0","P2"
"pennohe01","Baseball Magazine All-Star",1926,"ML","0","P3"
"lyonste01","Baseball Magazine All-Star",1926,"ML","0","P4"
"bancrda01","Baseball Magazine All-Star",1926,"ML","0","SS"
"kellyge01","Baseball Magazine All-Star",1926,"NL","0","1B"
"hornsro01","Baseball Magazine All-Star",1926,"NL","0","2B"
"traynpi01","Baseball Magazine All-Star",1926,"NL","0","3B"
"smithea02","Baseball Magazine All-Star",1926,"NL","0","C"
"cuyleki01","Baseball Magazine All-Star",1926,"NL","0","OF"
"roushed01","Baseball Magazine All-Star",1926,"NL","0","OF"
"wilsoha01","Baseball Magazine All-Star",1926,"NL","0","OF"
"kremera01","Baseball Magazine All-Star",1926,"NL","0","P1"
"maysca01","Baseball Magazine All-Star",1926,"NL","0","P2"
"carlsha01","Baseball Magazine All-Star",1926,"NL","0","P3"
"pettyje01","Baseball Magazine All-Star",1926,"NL","0","P4"
"bancrda01","Baseball Magazine All-Star",1926,"NL","0","SS"
"burnsge02","Most Valuable Player",1926,"AL","0","0"
"ofarrbo01","Most Valuable Player",1926,"NL","0","0"
"burnsge02","TSN All-Star",1926,"ML","0","1B"
"hornsro01","TSN All-Star",1926,"ML","0","2B"
"traynpi01","TSN All-Star",1926,"ML","0","3B"
"ofarrbo01","TSN All-Star",1926,"ML","0","C"
"gosligo01","TSN All-Star",1926,"ML","0","OF"
"mostijo01","TSN All-Star",1926,"ML","0","OF"
"ruthba01","TSN All-Star",1926,"ML","0","OF"
"alexape01","TSN All-Star",1926,"ML","0","P"
"pennohe01","TSN All-Star",1926,"ML","0","P"
"uhlege01","TSN All-Star",1926,"ML","0","P"
"seweljo01","TSN All-Star",1926,"ML","0","SS"
"gehrilo01","Baseball Magazine All-Star",1927,"AL","0","1B"
"lazzeto01","Baseball Magazine All-Star",1927,"AL","0","2B"
"bluegos01","Baseball Magazine All-Star",1927,"AL","0","3B"
"cochrmi01","Baseball Magazine All-Star",1927,"AL","0","C"
"ruelmu01","Baseball Magazine All-Star",1927,"AL","0","C"
"simmoal01","Baseball Magazine All-Star",1927,"AL","0","CF"
"gosligo01","Baseball Magazine All-Star",1927,"AL","0","LF"
"lyonste01","Baseball Magazine All-Star",1927,"AL","0","P1"
"hoytwa01","Baseball Magazine All-Star",1927,"AL","0","P2"
"thomato02","Baseball Magazine All-Star",1927,"AL","0","P3"
"grovele01","Baseball Magazine All-Star",1927,"AL","0","P4"
"ruthba01","Baseball Magazine All-Star",1927,"AL","0","RF"
"seweljo01","Baseball Magazine All-Star",1927,"AL","0","SS"
"gehrilo01","Baseball Magazine All-Star",1927,"ML","0","1B"
"friscfr01","Baseball Magazine All-Star",1927,"ML","0","2B"
"traynpi01","Baseball Magazine All-Star",1927,"ML","0","3B"
"cochrmi01","Baseball Magazine All-Star",1927,"ML","0","C"
"hartnga01","Baseball Magazine All-Star",1927,"ML","0","C"
"simmoal01","Baseball Magazine All-Star",1927,"ML","0","CF"
"ruthba01","Baseball Magazine All-Star",1927,"ML","0","LF"
"rootch01","Baseball Magazine All-Star",1927,"ML","0","P1"
"lyonste01","Baseball Magazine All-Star",1927,"ML","0","P2"
"haineje01","Baseball Magazine All-Star",1927,"ML","0","P3"
"grovele01","Baseball Magazine All-Star",1927,"ML","0","P4"
"wanerpa01","Baseball Magazine All-Star",1927,"ML","0","RF"
"jackstr01","Baseball Magazine All-Star",1927,"ML","0","SS"
"terrybi01","Baseball Magazine All-Star",1927,"NL","0","1B"
"friscfr01","Baseball Magazine All-Star",1927,"NL","0","2B"
"traynpi01","Baseball Magazine All-Star",1927,"NL","0","3B"
"hartnga01","Baseball Magazine All-Star",1927,"NL","0","C"
